!, 0.128857, 0.535556, 0.406699, 0.806059 
enron, 0.387477, 0, 0.387477, 0 
2000, 0.411978, 0.0288889, 0.383089, 0.0655274 
cc, 0.337568, 0.00666667, 0.330901, 0.0193666 
your, 0.200544, 0.531111, 0.330567, 0.725903 
hpl, 0.299456, 0, 0.299456, 0 
thanks, 0.349365, 0.0577778, 0.291587, 0.14191 
gas, 0.30127, 0.02, 0.28127, 0.0622529 
http, 0.0372051, 0.304444, 0.267239, 0.891102 
pm, 0.268603, 0.0133333, 0.255269, 0.0472921 
daren, 0.254991, 0, 0.254991, 0 
am, 0.297641, 0.0444444, 0.253196, 0.129922 
forwarded, 0.23775, 0.00222222, 0.235527, 0.00926035 
no, 0.121597, 0.355556, 0.233958, 0.745161 
attached, 0.232305, 0, 0.232305, 0 
here, 0.0735027, 0.304444, 0.230942, 0.805521 
more, 0.0716878, 0.302222, 0.230534, 0.808275 
on, 0.57441, 0.344444, 0.229966, 0.374863 
please, 0.427405, 0.202222, 0.225182, 0.321178 
ect, 0.224138, 0.00222222, 0.221916, 0.0098172 
deal, 0.241379, 0.0244444, 0.216935, 0.0919573 
hou, 0.215064, 0, 0.215064, 0 
2001, 0.210526, 0.00444444, 0.206082, 0.0206746 
for, 0.757713, 0.557778, 0.199935, 0.424007 
me, 0.352995, 0.157778, 0.195217, 0.3089 
meter, 0.194192, 0, 0.194192, 0 
let, 0.231397, 0.0555556, 0.175842, 0.193605 
know, 0.271325, 0.1, 0.171325, 0.269306 
all, 0.176951, 0.346667, 0.169716, 0.662061 
corp, 0.190563, 0.0244444, 0.166118, 0.113691 
(, 0.445554, 0.28, 0.165554, 0.385912 
nom, 0.15971, 0, 0.15971, 0 
farmer, 0.160617, 0.00222222, 0.158395, 0.0136467 
our, 0.158802, 0.315556, 0.156753, 0.665227 
www, 0.022686, 0.177778, 0.155092, 0.886832 
com, 0.161525, 0.313333, 0.151809, 0.659847 
questions, 0.170599, 0.02, 0.150599, 0.104932 
mmbtu, 0.144283, 0, 0.144283, 0 
xls, 0.140653, 0, 0.140653, 0 
000, 0.215064, 0.0777778, 0.137286, 0.265597 
01, 0.186025, 0.0488889, 0.137137, 0.208114 
money, 0.0136116, 0.148889, 0.135277, 0.916236 
11, 0.180581, 0.0466667, 0.133914, 0.205356 
see, 0.235935, 0.102222, 0.133712, 0.302292 
file, 0.140653, 0.0111111, 0.129542, 0.0732129 
if, 0.375681, 0.246667, 0.129014, 0.396349 
volume, 0.135209, 0.00666667, 0.128542, 0.0469896 
get, 0.134301, 0.262222, 0.127921, 0.661303 
only, 0.0952813, 0.222222, 0.126941, 0.699905 
email, 0.0689655, 0.193333, 0.124368, 0.737073 
02, 0.135209, 0.0111111, 0.124098, 0.0759372 
click, 0.0272232, 0.151111, 0.123888, 0.847347 
$, 0.110708, 0.228889, 0.118181, 0.674002 
will, 0.350272, 0.233333, 0.116939, 0.399813 
from, 0.388385, 0.275556, 0.112829, 0.415031 
10, 0.248639, 0.137778, 0.110861, 0.356552 
09, 0.116152, 0.00666667, 0.109486, 0.0542804 
04, 0.127042, 0.0177778, 0.109264, 0.122758 
by, 0.364791, 0.257778, 0.107014, 0.414055 
be, 0.420145, 0.313333, 0.106812, 0.427188 
best, 0.0299456, 0.135556, 0.10561, 0.819061 
volumes, 0.102541, 0, 0.102541, 0 
12, 0.162432, 0.06, 0.102432, 0.269745 
texas, 0.11343, 0.0111111, 0.102319, 0.0892163 
00, 0.184211, 0.0822222, 0.101988, 0.308604 
should, 0.200544, 0.1, 0.100544, 0.332729 
nomination, 0.0998185, 0, 0.0998185, 0 
sitara, 0.0998185, 0, 0.0998185, 0 
online, 0.0136116, 0.113333, 0.0997217, 0.892775 
following, 0.123412, 0.0266667, 0.0967453, 0.177685 
offer, 0.0127042, 0.108889, 0.0961847, 0.895519 
us, 0.101633, 0.197778, 0.0961444, 0.660556 
stop, 0.00635209, 0.102222, 0.0958701, 0.941495 
bob, 0.0980036, 0.00222222, 0.0957814, 0.0221721 
prices, 0.0136116, 0.108889, 0.0952773, 0.888885 
have, 0.405626, 0.311111, 0.094515, 0.434066 
08, 0.114338, 0.02, 0.0943376, 0.148879 
now, 0.0771325, 0.171111, 0.0939786, 0.689287 
03, 0.121597, 0.0288889, 0.0927082, 0.191971 
#, 0.186025, 0.0955556, 0.0904699, 0.339354 
save, 0.0108893, 0.1, 0.0891107, 0.9018 
time, 0.114338, 0.202222, 0.0878847, 0.638812 
free, 0.0372051, 0.124444, 0.0872394, 0.769841 
flow, 0.104356, 0.0177778, 0.0865779, 0.14556 
investment, 0.000907441, 0.0866667, 0.0857592, 0.989638 
05, 0.0934664, 0.00888889, 0.0845775, 0.0868435 
day, 0.153358, 0.0688889, 0.0844686, 0.309966 
06, 0.0898367, 0.00666667, 0.08317, 0.0690822 
go, 0.0508167, 0.133333, 0.0825166, 0.724047 
over, 0.0671506, 0.148889, 0.0817383, 0.689174 
contract, 0.101633, 0.02, 0.0816334, 0.164429 
713, 0.0807623, 0, 0.0807623, 0 
than, 0.0462795, 0.126667, 0.0803872, 0.732405 
product, 0.0108893, 0.0911111, 0.0802218, 0.893243 
at, 0.375681, 0.295556, 0.080125, 0.440315 
most, 0.0199637, 0.1, 0.0800363, 0.833585 
daily, 0.0952813, 0.0155556, 0.0797258, 0.140346 
actuals, 0.0789474, 0, 0.0789474, 0 
call, 0.125227, 0.0466667, 0.0785602, 0.271486 
re, 0.222323, 0.144444, 0.0778786, 0.393831 
