0.011811,0.015748,0.000561798,0.00787402,0,0.011811,0,0,0,0,0,0.019685,0,0.00787402,0.133858,0.00393701,0.0669291,0,0,0.00787402,0,0.011811,0,0,0,0,0,0,0.00787402,0.00787402,0.00787402,0.011811,0,0.00787402,0.00393701,0,0,0.011811,0,0,0.0314961,0,0,0,0,0,0.00393701,0,0.00393701,0,0,0,0.011811,0,0,0,0,0.00393701,0,0,0,0,0,0,0.00393701,0.00787402,0,0.00787402,0,0.00393701,0,0,0,0,0,0.00393701,0,0,0,0,0,0,0,0,0,0,0,0.011811,0,0,0,0,0,0,0,0,0,0.015748,0,0,0
0.0909091,0.0454545,0,0,0,0,0.136364,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545,0.0454545,0,0,0,0
0.0104987,0.0104987,0.00038506,0.00524934,0,0,0,0,0,0,0.0131234,0.00262467,0.00262467,0.00524934,0.0944882,0,0.0498688,0,0,0.015748,0,0.00262467,0,0,0,0,0.00038506,0,0.00524934,0.00787402,0.00262467,0.00524934,0.00262467,0.00262467,0,0,0,0.0104987,0,0,0.0314961,0,0,0,0,0,0,0,0,0.00524934,0,0,0,0,0,0,0.00524934,0.00262467,0.00262467,0.00262467,0,0,0.00524934,0,0,0,0,0.00262467,0.00262467,0.00262467,0.00262467,0,0,0.00524934,0,0.00262467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787402,0,0,0,0,0.00262467,0,0.00787402,0.0131234,0,0
0,0,0,0,0.0121951,0.0121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487805,0,0.0121951,0,0,0,0,0.00757576,0,0,0,0,0.0365854,0,0,0,0,0,0,0,0,0.0243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365854,0,0,0,0.0243902,0.0121951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121951,0,0,0,0,0,0,0,0,0,0
0,0,0.000517866,0,0.00309598,0.0278638,0,0,0,0,0,0,0.00619195,0,0,0,0,0,0,0.0154799,0,0.0185759,0,0,0,0,0.00207147,0,0,0.0185759,0.0309598,0.0154799,0,0,0,0,0,0.00309598,0,0.00309598,0.0773994,0,0,0,0,0,0,0,0.00619195,0,0.00309598,0,0,0,0,0,0.00309598,0.00309598,0,0,0,0,0.00309598,0,0,0.0123839,0.00309598,0.00309598,0,0.00309598,0,0.00309598,0,0,0,0,0.0154799,0,0,0,0,0,0,0,0,0,0,0,0,0.00309598,0.0123839,0.00619195,0,0,0,0,0,0.0123839,0.00928793,0,0
0,0.00909091,0,0,0.00909091,0,0,0,0.0181818,0,0,0.00909091,0.00909091,0,0,0,0,0.00909091,0,0.00909091,0,0.00909091,0,0,0,0,0.00316456,0,0,0.00909091,0.0272727,0.0181818,0,0,0,0,0,0.00909091,0,0.00909091,0.0181818,0,0,0.0272727,0,0,0.00909091,0,0,0,0,0,0,0.00909091,0,0,0,0.00909091,0,0,0,0,0,0,0,0.0181818,0.0181818,0.0181818,0,0,0.00909091,0,0,0,0.00909091,0,0.00909091,0,0,0,0,0,0,0,0,0,0,0,0,0.00909091,0.00909091,0,0,0,0.00909091,0,0,0.0272727,0,0,0
0,0,0.00433839,0,0,0.0142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0.0428571,0,0,0,0,0,0,0,0.0285714,0,0,0,0,0,0,0,0,0,0.0142857,0,0.0142857,0.0142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0.0285714,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0.0142857,0.00433839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142857,0,0,0,0,0.0142857,0,0,1
0,0.0625,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.010989,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689655,0,0,0,0,0,0,0,0.0344828,0,0.0689655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011236,0.0168539,0,0.00561798,0,0,0.00561798,0,0,0.00561798,0.00561798,0.011236,0.0224719,0.00561798,0,0,0,0.00561798,0,0.0280899,0,0.011236,0,0,0.011236,0.011236,0,0,0.00561798,0.011236,0.0280899,0.00561798,0,0.00561798,0.00561798,0,0,0.00561798,0,0,0.0280899,0,0,0,0.00561798,0,0,0.00561798,0,0,0,0,0,0,0,0,0,0.0168539,0.0168539,0.00561798,0,0,0,0,0,0.00561798,0,0.00561798,0,0.0280899,0.011236,0,0,0,0,0.011236,0,0,0,0,0,0,0,0,0,0,0.00561798,0,0,0,0.00561798,0.00561798,0,0,0,0.011236,0,0,0.00561798,0,0
0.1,0.025,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.025,0,0,0,0
0,0,0.00206612,0,0,0.00657895,0,0.00657895,0,0,0,0,0,0,0,0,0,0,0,0.00657895,0,0.00657895,0.0263158,0,0,0,0,0,0,0,0.0263158,0,0,0.00657895,0,0,0,0.00657895,0,0.0263158,0.0328947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131579,0,0,0,0,0.0131579,0,0,0,0.00657895,0.0131579,0,0,0.00657895,0,0,0,0,0,0,0,0.00103306,0,0,0,0,0,0.00657895,0,0,0.00657895,0,0,0,0,0.00657895,0,0,0,0,0,0.0197368,0.0131579,0.00657895,1
0.00847458,0,0,0,0.00847458,0.00847458,0.0254237,0,0.00847458,0,0,0,0,0,0,0,0,0.00847458,0,0.00847458,0,0,0,0,0,0,0.00140449,0,0,0,0.00847458,0.00847458,0,0,0,0.0423729,0,0,0,0,0.0508475,0,0,0.0254237,0,0,0.0169492,0,0,0,0,0,0,0.00847458,0,0,0,0,0,0,0,0,0,0,0,0.00847458,0.0254237,0,0,0,0,0,0.00847458,0,0,0,0,0,0,0,0,0,0.00847458,0,0,0,0,0,0,0,0.0169492,0,0,0,0,0,0,0.00847458,0,0,0
0.00196078,0.0137255,0,0.00784314,0.00196078,0.00196078,0,0,0.00588235,0.00196078,0.0117647,0.00784314,0.00196078,0.00588235,0.0411765,0,0.0235294,0.00196078,0,0.0215686,0,0,0,0,0,0.00196078,0,0,0,0.00784314,0.00980392,0.00196078,0,0.00392157,0,0,0.00196078,0.00588235,0.00196078,0.00588235,0.0294118,0,0,0.00196078,0.00196078,0,0.00196078,0.00196078,0,0.00196078,0,0,0,0.00392157,0.0156863,0,0,0,0.00392157,0,0,0,0.00980392,0.00196078,0,0.00980392,0,0.00588235,0.00196078,0.00392157,0.00196078,0,0.0137255,0,0,0,0,0,0,0,0,0.00196078,0.00980392,0,0.00196078,0,0,0,0,0.00196078,0.0235294,0,0,0.00196078,0,0,0,0.00392157,0.0156863,0,0
0.0441176,0,0,0.0147059,0,0.0220588,0.0220588,0,0,0.00735294,0.0147059,0.00735294,0,0.00735294,0.0367647,0,0.0294118,0,0,0.00735294,0,0,0,0.0220588,0.00735294,0.00735294,0,0,0.0147059,0,0.0147059,0,0,0,0,0,0,0.0147059,0,0,0.0220588,0,0,0,0,0,0.0220588,0,0,0.00735294,0,0,0,0,0,0,0,0,0.00735294,0,0,0,0,0,0,0.00735294,0,0,0,0.00735294,0,0,0,0.00735294,0,0.00735294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735294,0.0220588,0,0
0.0108108,0.0243243,0.0016214,0.0027027,0,0.0027027,0,0,0,0.0027027,0.0027027,0.00540541,0.00810811,0.0027027,0.0675676,0.00540541,0.0351351,0,0,0.00540541,0,0.00810811,0,0,0.00540541,0.00540541,0.0016214,0,0.00540541,0.0108108,0.00810811,0.0162162,0,0.0027027,0.00540541,0,0,0.00540541,0,0.0135135,0.0243243,0.0027027,0,0,0.0027027,0.0027027,0,0,0,0,0,0,0,0,0,0,0,0.0027027,0.00540541,0,0,0,0.0027027,0,0,0.00810811,0,0.00810811,0,0.0027027,0.0027027,0,0,0,0,0.0027027,0,0,0,0,0,0,0,0,0,0.0027027,0,0,0,0.0027027,0.0135135,0,0,0,0,0.0027027,0,0.00540541,0.00540541,0,0
