enron, 0.400327, 0, 0.400327, 0 
2000, 0.405229, 0.0293333, 0.375895, 0.0675009 
!, 0.131808, 0.501333, 0.369525, 0.791819 
cc, 0.342593, 0.004, 0.338593, 0.0115409 
thanks, 0.372004, 0.052, 0.320004, 0.12264 
hpl, 0.303922, 0, 0.303922, 0 
gas, 0.3061, 0.0146667, 0.291434, 0.0457238 
http, 0.0397603, 0.330667, 0.290906, 0.892663 
daren, 0.285948, 0, 0.285948, 0 
your, 0.204248, 0.485333, 0.281085, 0.703808 
am, 0.307734, 0.04, 0.267734, 0.11503 
pm, 0.27451, 0.0106667, 0.263843, 0.0374037 
forwarded, 0.240196, 0, 0.240196, 0 
deal, 0.261983, 0.024, 0.237983, 0.0839212 
ect, 0.236383, 0.00133333, 0.23505, 0.00560892 
hou, 0.228758, 0, 0.228758, 0 
attached, 0.238562, 0.0106667, 0.227895, 0.0427987 
no, 0.111111, 0.332, 0.220889, 0.749248 
2001, 0.223312, 0.004, 0.219312, 0.017597 
me, 0.350218, 0.134667, 0.215551, 0.277729 
more, 0.0637255, 0.278667, 0.214941, 0.813882 
please, 0.418845, 0.208, 0.210845, 0.33182 
on, 0.575163, 0.365333, 0.20983, 0.388447 
meter, 0.209695, 0, 0.209695, 0 
here, 0.0784314, 0.286667, 0.208235, 0.785177 
let, 0.234205, 0.028, 0.206205, 0.106787 
know, 0.275054, 0.08, 0.195054, 0.225318 
for, 0.748366, 0.562667, 0.185699, 0.429178 
corp, 0.200436, 0.0213333, 0.179102, 0.0961962 
farmer, 0.167756, 0, 0.167756, 0 
(, 0.430283, 0.262667, 0.167617, 0.379056 
all, 0.164488, 0.328, 0.163512, 0.666006 
com, 0.159041, 0.314667, 0.155625, 0.664263 
nom, 0.155773, 0.00133333, 0.15444, 0.0084868 
if, 0.376906, 0.225333, 0.151573, 0.374159 
01, 0.181917, 0.0333333, 0.148584, 0.154858 
our, 0.150327, 0.297333, 0.147007, 0.664194 
questions, 0.161765, 0.016, 0.145765, 0.0900066 
mmbtu, 0.143246, 0, 0.143246, 0 
www, 0.0299564, 0.172, 0.142044, 0.851669 
000, 0.210784, 0.0733333, 0.137451, 0.258109 
will, 0.356754, 0.22, 0.136754, 0.381445 
email, 0.0588235, 0.194667, 0.135843, 0.767946 
xls, 0.135076, 0, 0.135076, 0 
10, 0.240741, 0.106667, 0.134074, 0.307036 
see, 0.235839, 0.102667, 0.133172, 0.303294 
get, 0.13671, 0.266667, 0.129956, 0.661086 
volume, 0.132898, 0.0106667, 0.122231, 0.0742989 
only, 0.0866013, 0.208, 0.121399, 0.706039 
03, 0.138344, 0.0173333, 0.121011, 0.111341 
from, 0.395425, 0.274667, 0.120758, 0.409894 
02, 0.13671, 0.016, 0.12071, 0.104774 
$, 0.1122, 0.232, 0.1198, 0.674026 
volumes, 0.118192, 0, 0.118192, 0 
11, 0.179194, 0.0613333, 0.117861, 0.254995 
best, 0.0266885, 0.144, 0.117312, 0.843642 
file, 0.137255, 0.0213333, 0.115922, 0.13452 
now, 0.0795207, 0.194667, 0.115146, 0.709977 
money, 0.0152505, 0.129333, 0.114083, 0.894521 
sitara, 0.110566, 0, 0.110566, 0 
free, 0.038671, 0.144, 0.105329, 0.788302 
prices, 0.0108932, 0.116, 0.105107, 0.914154 
click, 0.0288671, 0.133333, 0.104466, 0.822028 
one, 0.0958606, 0.2, 0.104139, 0.675994 
texas, 0.111111, 0.008, 0.103111, 0.0671642 
online, 0.0163399, 0.118667, 0.102327, 0.87897 
bob, 0.103486, 0.00133333, 0.102153, 0.0127203 
us, 0.0958606, 0.197333, 0.101473, 0.673047 
be, 0.428649, 0.328, 0.100649, 0.43349 
by, 0.351307, 0.250667, 0.100641, 0.416408 
04, 0.116013, 0.016, 0.100013, 0.1212 
12, 0.167756, 0.0706667, 0.0970893, 0.296392 
stop, 0.00762527, 0.104, 0.0963747, 0.931689 
contract, 0.1122, 0.016, 0.0962004, 0.124805 
flow, 0.111656, 0.016, 0.0956558, 0.125337 
save, 0.00599129, 0.1, 0.0940087, 0.943474 
#, 0.191176, 0.0973333, 0.0938431, 0.337366 
at, 0.373638, 0.28, 0.0936383, 0.428371 
nomination, 0.0920479, 0, 0.0920479, 0 
any, 0.255991, 0.164, 0.0919913, 0.390484 
need, 0.203704, 0.113333, 0.0903704, 0.357477 
09, 0.106209, 0.016, 0.0902092, 0.130923 
call, 0.127996, 0.0386667, 0.089329, 0.232006 
should, 0.197168, 0.108, 0.0891678, 0.353904 
re, 0.22658, 0.138667, 0.0879129, 0.379653 
than, 0.0337691, 0.121333, 0.0875643, 0.782279 
following, 0.110022, 0.024, 0.0860218, 0.179075 
06, 0.0947712, 0.00933333, 0.0854379, 0.0896534 
have, 0.41122, 0.326667, 0.0845534, 0.442706 
08, 0.105664, 0.0226667, 0.0829978, 0.176626 
robert, 0.0942266, 0.012, 0.0822266, 0.112966 
2004, 0.000544662, 0.0826667, 0.082122, 0.993454 
many, 0.0179739, 0.1, 0.0820261, 0.847645 
time, 0.101852, 0.182667, 0.0808148, 0.64202 
713, 0.0827887, 0.00266667, 0.080122, 0.0312054 
daily, 0.0893246, 0.00933333, 0.0799913, 0.094603 
world, 0.00980392, 0.0893333, 0.0795294, 0.901108 
31, 0.0958606, 0.0173333, 0.0785272, 0.15313 
million, 0.00217865, 0.08, 0.0778214, 0.973489 
05, 0.0974946, 0.02, 0.0774946, 0.170221 
