enron, 0.396067, 0, 0.396067, 0 
2000, 0.411195, 0.0266667, 0.384528, 0.060902 
!, 0.13525, 0.502222, 0.366973, 0.787834 
cc, 0.347352, 0.00592593, 0.341427, 0.0167741 
thanks, 0.369138, 0.0548148, 0.314323, 0.129295 
hpl, 0.300151, 0, 0.300151, 0 
your, 0.204236, 0.502963, 0.298727, 0.711204 
gas, 0.302572, 0.0155556, 0.287016, 0.0488972 
daren, 0.2823, 0, 0.2823, 0 
http, 0.0366112, 0.312593, 0.275981, 0.895158 
pm, 0.274433, 0.00888889, 0.265544, 0.0313739 
am, 0.311346, 0.0466667, 0.26468, 0.130349 
forwarded, 0.246899, 0.000740741, 0.246158, 0.00299121 
ect, 0.244478, 0.00222222, 0.242256, 0.00900778 
hou, 0.236006, 0.000740741, 0.235265, 0.00312883 
deal, 0.252648, 0.02, 0.232648, 0.0733548 
attached, 0.238124, 0.00888889, 0.229235, 0.0359855 
on, 0.577912, 0.351852, 0.22606, 0.378431 
please, 0.429349, 0.204444, 0.224905, 0.322572 
here, 0.0810893, 0.297037, 0.215948, 0.78555 
more, 0.0668684, 0.280741, 0.213872, 0.807633 
2001, 0.214523, 0.00296296, 0.21156, 0.0136237 
meter, 0.21059, 0, 0.21059, 0 
for, 0.754614, 0.545185, 0.209429, 0.419438 
me, 0.34705, 0.143704, 0.203346, 0.292822 
no, 0.11649, 0.319259, 0.202769, 0.732667 
corp, 0.205144, 0.017037, 0.188107, 0.076681 
let, 0.227837, 0.042963, 0.184874, 0.158652 
know, 0.267776, 0.0866667, 0.181109, 0.244515 
(, 0.439939, 0.261481, 0.178458, 0.372788 
farmer, 0.173071, 0.00222222, 0.170849, 0.0126772 
01, 0.186989, 0.0311111, 0.155878, 0.142646 
nom, 0.155219, 0.000740741, 0.154479, 0.00474955 
questions, 0.170045, 0.017037, 0.153008, 0.091067 
will, 0.363994, 0.211852, 0.152142, 0.367897 
www, 0.0290469, 0.179259, 0.150212, 0.860557 
our, 0.152496, 0.299259, 0.146763, 0.662436 
mmbtu, 0.144932, 0, 0.144932, 0 
all, 0.168533, 0.313333, 0.144801, 0.65025 
if, 0.371558, 0.233333, 0.138225, 0.385744 
xls, 0.135552, 0, 0.135552, 0 
see, 0.232073, 0.097037, 0.135036, 0.294847 
000, 0.209077, 0.0740741, 0.135003, 0.261606 
email, 0.0562784, 0.18963, 0.133351, 0.771141 
com, 0.161271, 0.293333, 0.132063, 0.64525 
from, 0.406051, 0.274074, 0.131977, 0.402976 
best, 0.0260212, 0.156296, 0.130275, 0.857275 
11, 0.176702, 0.0466667, 0.130035, 0.208922 
volume, 0.13888, 0.0111111, 0.127769, 0.0740782 
by, 0.357943, 0.232593, 0.12535, 0.393868 
$, 0.110439, 0.235556, 0.125117, 0.680808 
get, 0.131619, 0.255556, 0.123937, 0.660053 
file, 0.139486, 0.017037, 0.122449, 0.108847 
02, 0.134342, 0.0133333, 0.121009, 0.0902882 
03, 0.137973, 0.0192593, 0.118714, 0.122489 
10, 0.24115, 0.122963, 0.118187, 0.337706 
click, 0.0263238, 0.142222, 0.115898, 0.843819 
volumes, 0.114675, 0, 0.114675, 0 
only, 0.0922844, 0.205926, 0.113642, 0.690539 
be, 0.428744, 0.316296, 0.112448, 0.424536 
online, 0.0160363, 0.127407, 0.111371, 0.888205 
money, 0.0142209, 0.125185, 0.110964, 0.89799 
now, 0.0786687, 0.188148, 0.109479, 0.705158 
12, 0.16823, 0.0592593, 0.108971, 0.260493 
sitara, 0.108018, 0, 0.108018, 0 
04, 0.123147, 0.0177778, 0.105369, 0.126151 
contract, 0.118306, 0.0133333, 0.104972, 0.101287 
should, 0.196672, 0.0933333, 0.103338, 0.321833 
09, 0.113464, 0.0103704, 0.103094, 0.0837436 
free, 0.0396369, 0.142222, 0.102585, 0.782046 
texas, 0.111346, 0.00888889, 0.102458, 0.0739291 
bob, 0.10469, 0.00296296, 0.101727, 0.0275233 
following, 0.124962, 0.0244444, 0.100518, 0.16361 
#, 0.192133, 0.0933333, 0.0987998, 0.32695 
at, 0.367322, 0.26963, 0.0976926, 0.423312 
need, 0.204539, 0.108148, 0.0963904, 0.345867 
flow, 0.108321, 0.0133333, 0.0949874, 0.1096 
re, 0.229047, 0.135556, 0.0934913, 0.37179 
us, 0.103782, 0.197037, 0.0932549, 0.655002 
have, 0.408472, 0.315556, 0.0929165, 0.435834 
prices, 0.0121029, 0.104444, 0.0923416, 0.896155 
08, 0.109834, 0.0185185, 0.0913151, 0.144279 
call, 0.129198, 0.0385185, 0.0906797, 0.229664 
robert, 0.0971256, 0.00666667, 0.0904589, 0.0642309 
this, 0.459304, 0.368889, 0.0904152, 0.445414 
nomination, 0.0910741, 0.000740741, 0.0903334, 0.00806776 
stop, 0.00847201, 0.0962963, 0.0878243, 0.919136 
month, 0.140091, 0.0555556, 0.0845352, 0.283959 
00, 0.175189, 0.0911111, 0.084078, 0.342137 
31, 0.101059, 0.0192593, 0.0817997, 0.160069 
one, 0.102572, 0.183704, 0.0811318, 0.641702 
07, 0.0868381, 0.00740741, 0.0794307, 0.0785969 
any, 0.25416, 0.174815, 0.0793455, 0.407517 
06, 0.0880484, 0.00888889, 0.0791595, 0.0916973 
05, 0.0998487, 0.0207407, 0.079108, 0.171995 
offer, 0.016944, 0.0955556, 0.0786115, 0.849386 
day, 0.147655, 0.0703704, 0.0772847, 0.322762 
fyi, 0.0771558, 0, 0.0771558, 0 
actuals, 0.0771558, 0, 0.0771558, 0 
time, 0.1059, 0.182963, 0.0770628, 0.63339 
