enron, 0.404902, 0, 0.404902, 0 
2000, 0.409442, 0.0266667, 0.382775, 0.0611469 
!, 0.134816, 0.511111, 0.376295, 0.791283 
cc, 0.339083, 0.00666667, 0.332416, 0.0192818 
thanks, 0.365865, 0.0588889, 0.306976, 0.138642 
hpl, 0.306854, 0, 0.306854, 0 
gas, 0.305493, 0.0111111, 0.294381, 0.0350947 
your, 0.201543, 0.491111, 0.289568, 0.709028 
http, 0.0358602, 0.32, 0.28414, 0.89923 
daren, 0.270086, 0, 0.270086, 0 
pm, 0.278257, 0.0111111, 0.267146, 0.0383979 
am, 0.310486, 0.05, 0.260486, 0.138702 
forwarded, 0.236496, 0.00111111, 0.235385, 0.00467626 
deal, 0.252383, 0.0177778, 0.234605, 0.0658044 
ect, 0.233772, 0.00222222, 0.23155, 0.00941642 
attached, 0.240127, 0.00888889, 0.231238, 0.0356961 
hou, 0.225148, 0.00111111, 0.224036, 0.0049108 
here, 0.0844303, 0.303333, 0.218903, 0.782263 
2001, 0.221062, 0.00333333, 0.217729, 0.0148547 
on, 0.562869, 0.346667, 0.216202, 0.381147 
for, 0.758511, 0.544444, 0.214067, 0.417853 
please, 0.422152, 0.208889, 0.213263, 0.331023 
meter, 0.212892, 0, 0.212892, 0 
no, 0.118475, 0.33, 0.211525, 0.735827 
more, 0.0699047, 0.281111, 0.211206, 0.80085 
me, 0.3468, 0.141111, 0.205689, 0.289215 
know, 0.27054, 0.08, 0.19054, 0.228219 
let, 0.231502, 0.0477778, 0.183725, 0.171075 
corp, 0.19882, 0.0188889, 0.179931, 0.0867622 
farmer, 0.164321, 0.00444444, 0.159877, 0.026335 
will, 0.35724, 0.198889, 0.158351, 0.357631 
(, 0.432592, 0.276667, 0.155925, 0.390079 
nom, 0.156151, 0.00111111, 0.15504, 0.00706536 
questions, 0.166591, 0.0144444, 0.152147, 0.0797879 
01, 0.182025, 0.0311111, 0.150913, 0.145969 
mmbtu, 0.148888, 0, 0.148888, 0 
www, 0.0276895, 0.174444, 0.146755, 0.863014 
if, 0.367227, 0.222222, 0.145004, 0.377 
from, 0.402633, 0.26, 0.142633, 0.392374 
see, 0.231049, 0.0888889, 0.14216, 0.277832 
best, 0.0263277, 0.166667, 0.140339, 0.863583 
com, 0.167953, 0.307778, 0.139825, 0.646958 
xls, 0.138448, 0, 0.138448, 0 
our, 0.15842, 0.295556, 0.137135, 0.651038 
all, 0.167953, 0.3, 0.132047, 0.64109 
11, 0.171584, 0.04, 0.131584, 0.18905 
000, 0.209714, 0.08, 0.129714, 0.276134 
email, 0.055379, 0.183333, 0.127954, 0.768009 
$, 0.110304, 0.237778, 0.127474, 0.683109 
02, 0.137994, 0.0111111, 0.126883, 0.0745188 
03, 0.143441, 0.0166667, 0.126774, 0.104097 
by, 0.351793, 0.225556, 0.126237, 0.390675 
file, 0.143441, 0.0177778, 0.125663, 0.110271 
volume, 0.130277, 0.01, 0.120277, 0.0712876 
click, 0.0231502, 0.143333, 0.120183, 0.860946 
volumes, 0.117567, 0, 0.117567, 0 
12, 0.17567, 0.0588889, 0.116781, 0.251063 
online, 0.0127099, 0.127778, 0.115068, 0.90953 
sitara, 0.113028, 0, 0.113028, 0 
texas, 0.116659, 0.00777778, 0.108881, 0.0625038 
only, 0.0880617, 0.196667, 0.108605, 0.690717 
money, 0.0158874, 0.124444, 0.108557, 0.886787 
09, 0.117567, 0.01, 0.107567, 0.0783902 
bob, 0.10985, 0.00333333, 0.106517, 0.0294507 
be, 0.42079, 0.314444, 0.106345, 0.427679 
10, 0.231502, 0.125556, 0.105947, 0.351639 
contract, 0.122106, 0.0166667, 0.10544, 0.1201 
get, 0.132547, 0.235556, 0.103009, 0.639919 
now, 0.0776214, 0.18, 0.102379, 0.6987 
flow, 0.114389, 0.0122222, 0.102167, 0.0965331 
04, 0.119383, 0.0188889, 0.100494, 0.136607 
should, 0.192465, 0.0933333, 0.0991315, 0.326571 
following, 0.117113, 0.02, 0.097113, 0.145865 
free, 0.037222, 0.133333, 0.0961114, 0.78176 
#, 0.192465, 0.0966667, 0.0957982, 0.334335 
nomination, 0.0957785, 0, 0.0957785, 0 
re, 0.233318, 0.137778, 0.0955404, 0.371273 
30, 0.15025, 0.0566667, 0.093583, 0.273863 
have, 0.402179, 0.308889, 0.09329, 0.434401 
day, 0.152065, 0.0622222, 0.0898431, 0.290368 
at, 0.358602, 0.268889, 0.089713, 0.428514 
08, 0.108488, 0.0188889, 0.0895995, 0.148291 
this, 0.461643, 0.372222, 0.089421, 0.446382 
any, 0.247844, 0.158889, 0.088955, 0.390647 
need, 0.200182, 0.112222, 0.0879593, 0.359222 
stop, 0.00998638, 0.0966667, 0.0866803, 0.906366 
save, 0.00771675, 0.0933333, 0.0856166, 0.923634 
us, 0.109396, 0.193333, 0.0839371, 0.638634 
call, 0.123922, 0.04, 0.0839219, 0.244019 
prices, 0.0145256, 0.0977778, 0.0832521, 0.870657 
actuals, 0.0821607, 0, 0.0821607, 0 
month, 0.134816, 0.0533333, 0.0814828, 0.283463 
robert, 0.0903314, 0.00888889, 0.0814425, 0.0895874 
07, 0.0867, 0.00666667, 0.0800333, 0.0714031 
713, 0.0798911, 0, 0.0798911, 0 
31, 0.0998638, 0.02, 0.0798638, 0.166856 
products, 0.0127099, 0.0922222, 0.0795123, 0.878875 
06, 0.086246, 0.00777778, 0.0784683, 0.0827214 
00, 0.168407, 0.09, 0.0784067, 0.348288 
link, 0.0158874, 0.0933333, 0.0774459, 0.854538 
