2000, 0.395095, 0.0266667, 0.368429, 0.0632268 
!, 0.114441, 0.48, 0.365559, 0.807481 
enron, 0.365123, 0, 0.365123, 0 
cc, 0.362398, 0, 0.362398, 0 
http, 0.0299728, 0.36, 0.330027, 0.923141 
hpl, 0.310627, 0, 0.310627, 0 
pm, 0.297003, 0, 0.297003, 0 
your, 0.220708, 0.513333, 0.292625, 0.699324 
thanks, 0.348774, 0.06, 0.288774, 0.14678 
forwarded, 0.286104, 0, 0.286104, 0 
daren, 0.264305, 0, 0.264305, 0 
2001, 0.256131, 0, 0.256131, 0 
hou, 0.250681, 0, 0.250681, 0 
ect, 0.250681, 0, 0.250681, 0 
gas, 0.258856, 0.0133333, 0.245522, 0.0489856 
am, 0.288828, 0.0466667, 0.242162, 0.139098 
attached, 0.234332, 0, 0.234332, 0 
let, 0.256131, 0.0333333, 0.222797, 0.115155 
no, 0.0926431, 0.306667, 0.214024, 0.767992 
me, 0.340599, 0.126667, 0.213933, 0.27108 
please, 0.405995, 0.193333, 0.212661, 0.322584 
by, 0.392371, 0.18, 0.212371, 0.314482 
know, 0.294278, 0.0866667, 0.207611, 0.227505 
get, 0.149864, 0.353333, 0.20347, 0.702177 
on, 0.561308, 0.36, 0.201308, 0.390749 
from, 0.414169, 0.22, 0.194169, 0.346911 
www, 0.0190736, 0.206667, 0.187593, 0.915507 
meter, 0.185286, 0, 0.185286, 0 
corp, 0.20436, 0.02, 0.18436, 0.0891426 
here, 0.0817439, 0.26, 0.178256, 0.760804 
will, 0.362398, 0.186667, 0.175731, 0.339972 
deal, 0.201635, 0.0266667, 0.174968, 0.116805 
xls, 0.174387, 0, 0.174387, 0 
com, 0.152589, 0.326667, 0.174078, 0.681613 
questions, 0.185286, 0.0133333, 0.171953, 0.0671301 
(, 0.435967, 0.266667, 0.169301, 0.379524 
farmer, 0.166213, 0, 0.166213, 0 
nom, 0.166213, 0, 0.166213, 0 
all, 0.158038, 0.32, 0.161962, 0.669403 
our, 0.158038, 0.32, 0.161962, 0.669403 
file, 0.179837, 0.02, 0.159837, 0.100082 
need, 0.217984, 0.0666667, 0.151317, 0.234205 
if, 0.384196, 0.233333, 0.150863, 0.37785 
best, 0.0163488, 0.166667, 0.150318, 0.91067 
01, 0.188011, 0.04, 0.148011, 0.17543 
have, 0.455041, 0.313333, 0.141708, 0.407787 
10, 0.247956, 0.106667, 0.14129, 0.300789 
for, 0.711172, 0.573333, 0.137838, 0.446346 
volume, 0.144414, 0.00666667, 0.137748, 0.0441265 
see, 0.247956, 0.113333, 0.134623, 0.313691 
mmbtu, 0.133515, 0, 0.133515, 0 
free, 0.0354223, 0.166667, 0.131244, 0.824719 
the, 0.711172, 0.58, 0.131172, 0.449204 
$, 0.103542, 0.233333, 0.129791, 0.69264 
more, 0.0980926, 0.226667, 0.128574, 0.697953 
04, 0.141689, 0.0133333, 0.128356, 0.0860089 
call, 0.147139, 0.02, 0.127139, 0.119661 
03, 0.166213, 0.04, 0.126213, 0.193975 
email, 0.0762943, 0.2, 0.123706, 0.723866 
11, 0.168937, 0.0466667, 0.122271, 0.216446 
click, 0.0245232, 0.14, 0.115477, 0.850944 
only, 0.0790191, 0.193333, 0.114314, 0.709865 
now, 0.0871935, 0.2, 0.112807, 0.696395 
any, 0.286104, 0.173333, 0.11277, 0.377273 
day, 0.171662, 0.06, 0.111662, 0.258998 
bob, 0.108992, 0, 0.108992, 0 
at, 0.348774, 0.24, 0.108774, 0.407627 
online, 0.00544959, 0.113333, 0.107884, 0.954121 
nomination, 0.106267, 0, 0.106267, 0 
should, 0.168937, 0.0666667, 0.102271, 0.282961 
000, 0.201635, 0.1, 0.101635, 0.331527 
02, 0.128065, 0.0266667, 0.101399, 0.172341 
contract, 0.114441, 0.0133333, 0.101108, 0.10435 
volumes, 0.0980926, 0, 0.0980926, 0 
there, 0.163488, 0.0666667, 0.0968211, 0.289661 
texas, 0.108992, 0.0133333, 0.0956585, 0.108999 
link, 0.0245232, 0.12, 0.0954768, 0.830317 
re, 0.201635, 0.106667, 0.0949682, 0.345982 
money, 0.0190736, 0.113333, 0.0942598, 0.855947 
following, 0.106267, 0.0133333, 0.0929337, 0.111482 
time, 0.0953678, 0.186667, 0.0912988, 0.661858 
be, 0.39782, 0.306667, 0.0911535, 0.435305 
order, 0.0163488, 0.106667, 0.0903179, 0.8671 
robert, 0.0899183, 0, 0.0899183, 0 
this, 0.441417, 0.353333, 0.0880836, 0.444584 
we, 0.307902, 0.393333, 0.0854314, 0.560915 
site, 0.0163488, 0.1, 0.0836512, 0.859485 
can, 0.209809, 0.293333, 0.0835241, 0.583002 
713, 0.0899183, 0.00666667, 0.0832516, 0.0690239 
08, 0.108992, 0.0266667, 0.0823252, 0.196572 
with, 0.299728, 0.38, 0.0802725, 0.559048 
viagra, 0, 0.08, 0.08, 1 
09, 0.106267, 0.0266667, 0.0796004, 0.200601 
march, 0.0790191, 0, 0.0790191, 0 
hello, 0.0027248, 0.08, 0.0772752, 0.967062 
production, 0.0817439, 0.00666667, 0.0750772, 0.0754058 
they, 0.141689, 0.0666667, 0.0750227, 0.319965 
special, 0.013624, 0.0866667, 0.0730427, 0.864155 
80, 0.00817439, 0.08, 0.0718256, 0.907293 
quality, 0.00817439, 0.08, 0.0718256, 0.907293 
