enron, 0.411164, 0, 0.411164, 0 
2000, 0.402314, 0.0233333, 0.378981, 0.0548184 
!, 0.137509, 0.513333, 0.375825, 0.788722 
cc, 0.349898, 0.005, 0.344898, 0.0140886 
thanks, 0.36079, 0.0466667, 0.314123, 0.114532 
hpl, 0.311777, 0, 0.311777, 0 
gas, 0.300204, 0.015, 0.285204, 0.0475882 
daren, 0.276378, 0, 0.276378, 0 
am, 0.325391, 0.05, 0.275391, 0.133194 
your, 0.221239, 0.495, 0.273761, 0.69111 
pm, 0.281824, 0.00833333, 0.273491, 0.02872 
http, 0.0388019, 0.31, 0.271198, 0.888757 
on, 0.593601, 0.345, 0.248601, 0.367568 
forwarded, 0.247788, 0, 0.247788, 0 
deal, 0.25936, 0.0216667, 0.237693, 0.0770982 
ect, 0.236215, 0.00333333, 0.232882, 0.0139151 
hou, 0.229408, 0, 0.229408, 0 
meter, 0.223281, 0, 0.223281, 0 
(, 0.452689, 0.231667, 0.221022, 0.338518 
please, 0.436351, 0.216667, 0.219685, 0.331793 
2001, 0.217835, 0, 0.217835, 0 
here, 0.082369, 0.3, 0.217631, 0.784583 
attached, 0.225323, 0.01, 0.215323, 0.0424947 
corp, 0.215793, 0.0166667, 0.199126, 0.071697 
me, 0.341048, 0.145, 0.196048, 0.298324 
more, 0.0762423, 0.265, 0.188758, 0.776574 
know, 0.265487, 0.08, 0.185487, 0.231557 
let, 0.224643, 0.0433333, 0.181309, 0.161706 
no, 0.12049, 0.296667, 0.176177, 0.711163 
farmer, 0.176991, 0.00333333, 0.173658, 0.0184852 
for, 0.753574, 0.58, 0.173574, 0.434922 
will, 0.371001, 0.205, 0.166001, 0.355902 
questions, 0.180395, 0.0183333, 0.162061, 0.0922533 
nom, 0.163376, 0.00166667, 0.16171, 0.0100984 
from, 0.41661, 0.263333, 0.153277, 0.387287 
01, 0.179033, 0.03, 0.149033, 0.143518 
our, 0.157931, 0.306667, 0.148736, 0.66007 
see, 0.230769, 0.0916667, 0.139103, 0.284294 
www, 0.0319946, 0.17, 0.138005, 0.841607 
xls, 0.136828, 0, 0.136828, 0 
mmbtu, 0.136828, 0, 0.136828, 0 
by, 0.37032, 0.235, 0.13532, 0.388224 
the, 0.73111, 0.596667, 0.134443, 0.449373 
all, 0.184479, 0.318333, 0.133854, 0.633105 
11, 0.178353, 0.045, 0.133353, 0.201475 
000, 0.209666, 0.0766667, 0.133, 0.267753 
at, 0.37917, 0.246667, 0.132503, 0.394139 
if, 0.37985, 0.248333, 0.131517, 0.39532 
$, 0.100749, 0.226667, 0.125918, 0.692291 
best, 0.0292716, 0.155, 0.125728, 0.84115 
volume, 0.134786, 0.01, 0.124786, 0.0690677 
email, 0.0639891, 0.188333, 0.124344, 0.746399 
02, 0.139551, 0.0183333, 0.121217, 0.116119 
volumes, 0.117767, 0, 0.117767, 0 
10, 0.23145, 0.115, 0.11645, 0.331938 
texas, 0.122532, 0.00666667, 0.115866, 0.0516 
03, 0.142274, 0.0266667, 0.115607, 0.157847 
file, 0.135466, 0.02, 0.115466, 0.128645 
be, 0.431586, 0.318333, 0.113253, 0.42449 
now, 0.0810075, 0.193333, 0.112326, 0.70472 
money, 0.012934, 0.125, 0.112066, 0.906231 
09, 0.122532, 0.0133333, 0.109199, 0.0981361 
#, 0.197413, 0.0883333, 0.10908, 0.309132 
click, 0.0313138, 0.14, 0.108686, 0.817214 
get, 0.143635, 0.251667, 0.108032, 0.636644 
bob, 0.107556, 0, 0.107556, 0 
need, 0.223281, 0.116667, 0.106614, 0.34319 
sitara, 0.105514, 0, 0.105514, 0 
com, 0.181756, 0.286667, 0.10491, 0.611983 
contract, 0.11096, 0.00666667, 0.104293, 0.0566766 
12, 0.159292, 0.055, 0.104292, 0.256659 
following, 0.123894, 0.02, 0.103894, 0.138991 
04, 0.119129, 0.0166667, 0.102462, 0.122734 
any, 0.260041, 0.16, 0.100041, 0.380915 
re, 0.238257, 0.138333, 0.099924, 0.367331 
online, 0.0183799, 0.116667, 0.0982868, 0.8639 
00, 0.187883, 0.09, 0.0978829, 0.323877 
nomination, 0.0987066, 0.00166667, 0.0970399, 0.0166047 
flow, 0.11096, 0.0166667, 0.0942932, 0.130589 
free, 0.0435671, 0.136667, 0.0930996, 0.758275 
call, 0.127978, 0.035, 0.0929782, 0.214753 
robert, 0.10211, 0.0116667, 0.0904436, 0.10254 
2004, 0.000680735, 0.09, 0.0893193, 0.992493 
08, 0.109598, 0.0216667, 0.0879317, 0.16506 
this, 0.464261, 0.376667, 0.0875947, 0.447918 
day, 0.149762, 0.0633333, 0.0864284, 0.297207 
month, 0.139551, 0.0533333, 0.0862174, 0.276505 
have, 0.408441, 0.323333, 0.0851078, 0.441848 
stop, 0.0108918, 0.095, 0.0841082, 0.897142 
06, 0.0905378, 0.00666667, 0.0838711, 0.068584 
only, 0.0953029, 0.178333, 0.0830304, 0.651717 
that, 0.367597, 0.285, 0.082597, 0.436717 
houston, 0.0837304, 0.00166667, 0.0820638, 0.0195167 
actuals, 0.0803268, 0, 0.0803268, 0 
mary, 0.0864534, 0.00666667, 0.0797867, 0.0715922 
april, 0.0830497, 0.00333333, 0.0797164, 0.0385878 
05, 0.0959837, 0.0166667, 0.079317, 0.14795 
special, 0.0190606, 0.0983333, 0.0792727, 0.837636 
there, 0.179033, 0.1, 0.0790334, 0.35838 
world, 0.00612662, 0.085, 0.0788734, 0.932768 
