enron, 0.405995, 0, 0.405995, 0 
2000, 0.393733, 0.03, 0.363733, 0.0707993 
!, 0.132153, 0.47, 0.337847, 0.780533 
cc, 0.340599, 0.00666667, 0.333933, 0.0191976 
thanks, 0.367847, 0.06, 0.307847, 0.140237 
your, 0.20436, 0.493333, 0.288974, 0.707092 
hpl, 0.276567, 0, 0.276567, 0 
http, 0.0490463, 0.32, 0.270954, 0.8671 
gas, 0.294278, 0.0266667, 0.267611, 0.0830881 
daren, 0.265668, 0, 0.265668, 0 
am, 0.310627, 0.0466667, 0.26396, 0.130612 
pm, 0.27248, 0.01, 0.26248, 0.0354008 
me, 0.366485, 0.12, 0.246485, 0.246667 
forwarded, 0.241144, 0, 0.241144, 0 
ect, 0.243869, 0.00333333, 0.240536, 0.0134842 
attached, 0.249319, 0.01, 0.239319, 0.0385626 
hou, 0.241144, 0.00333333, 0.237811, 0.0136345 
deal, 0.235695, 0.0166667, 0.219028, 0.0660428 
here, 0.0844687, 0.303333, 0.218865, 0.782186 
on, 0.577657, 0.363333, 0.214323, 0.386118 
meter, 0.211172, 0, 0.211172, 0 
please, 0.442779, 0.236667, 0.206113, 0.348323 
no, 0.133515, 0.336667, 0.203152, 0.716035 
2001, 0.202997, 0.00333333, 0.199664, 0.0161553 
let, 0.234332, 0.0366667, 0.197666, 0.135302 
know, 0.282016, 0.0866667, 0.19535, 0.235071 
(, 0.430518, 0.24, 0.190518, 0.357932 
more, 0.0667575, 0.256667, 0.189909, 0.793592 
corp, 0.19891, 0.02, 0.17891, 0.0913617 
if, 0.399183, 0.23, 0.169183, 0.365554 
for, 0.72752, 0.56, 0.16752, 0.434945 
will, 0.386921, 0.22, 0.166921, 0.362485 
01, 0.183924, 0.02, 0.163924, 0.0980759 
questions, 0.186649, 0.0233333, 0.163315, 0.111121 
all, 0.152589, 0.31, 0.157411, 0.670142 
mmbtu, 0.147139, 0, 0.147139, 0 
farmer, 0.149864, 0.00333333, 0.14653, 0.0217585 
by, 0.371935, 0.23, 0.141935, 0.382101 
nom, 0.141689, 0, 0.141689, 0 
our, 0.159401, 0.3, 0.140599, 0.653025 
the, 0.73297, 0.596667, 0.136303, 0.448744 
xls, 0.13624, 0, 0.13624, 0 
best, 0.0177112, 0.153333, 0.135622, 0.896453 
000, 0.213896, 0.08, 0.133896, 0.272205 
com, 0.173025, 0.306667, 0.133642, 0.6393 
www, 0.0367847, 0.17, 0.133215, 0.822111 
02, 0.13624, 0.00333333, 0.132906, 0.0238823 
volumes, 0.132153, 0, 0.132153, 0 
need, 0.22752, 0.0966667, 0.130854, 0.298182 
11, 0.171662, 0.0433333, 0.128329, 0.201555 
file, 0.140327, 0.0133333, 0.126994, 0.0867715 
#, 0.202997, 0.08, 0.122997, 0.282688 
03, 0.138965, 0.0166667, 0.122298, 0.107091 
volume, 0.125341, 0.00333333, 0.122007, 0.0259053 
12, 0.174387, 0.0533333, 0.121054, 0.234205 
sitara, 0.119891, 0, 0.119891, 0 
see, 0.22752, 0.11, 0.11752, 0.325906 
call, 0.140327, 0.0233333, 0.116994, 0.142572 
04, 0.126703, 0.01, 0.116703, 0.0731513 
free, 0.0435967, 0.16, 0.116403, 0.785867 
following, 0.145777, 0.03, 0.115777, 0.170671 
online, 0.0190736, 0.13, 0.110926, 0.872053 
from, 0.408719, 0.3, 0.108719, 0.423299 
get, 0.13624, 0.243333, 0.107094, 0.641071 
bob, 0.110354, 0.00333333, 0.107021, 0.0293201 
be, 0.440054, 0.333333, 0.106721, 0.431004 
day, 0.159401, 0.0533333, 0.106067, 0.250704 
any, 0.275204, 0.17, 0.105204, 0.381847 
09, 0.121253, 0.0166667, 0.104587, 0.120843 
at, 0.370572, 0.266667, 0.103906, 0.418472 
10, 0.237057, 0.133333, 0.103724, 0.35998 
click, 0.0326975, 0.133333, 0.100636, 0.803063 
contract, 0.122616, 0.0233333, 0.0992825, 0.159873 
08, 0.115804, 0.0166667, 0.0991371, 0.125814 
daily, 0.108992, 0.01, 0.0989918, 0.0840394 
robert, 0.108992, 0.01, 0.0989918, 0.0840394 
month, 0.163488, 0.0666667, 0.0968211, 0.289661 
$, 0.123978, 0.22, 0.0960218, 0.639575 
now, 0.0844687, 0.18, 0.0955313, 0.68061 
stop, 0.00817439, 0.103333, 0.0951589, 0.926692 
money, 0.0149864, 0.11, 0.0950136, 0.880096 
us, 0.106267, 0.2, 0.093733, 0.653025 
texas, 0.099455, 0.00666667, 0.0927884, 0.062821 
internet, 0.0108992, 0.103333, 0.0924342, 0.904588 
nomination, 0.0912807, 0, 0.0912807, 0 
email, 0.0653951, 0.156667, 0.0912716, 0.705509 
one, 0.115804, 0.206667, 0.0908629, 0.640886 
07, 0.099455, 0.01, 0.089455, 0.0913617 
prices, 0.0108992, 0.1, 0.0891008, 0.90172 
should, 0.197548, 0.11, 0.0875477, 0.357668 
this, 0.46049, 0.373333, 0.0871571, 0.447736 
time, 0.110354, 0.196667, 0.0863124, 0.640564 
over, 0.0572207, 0.143333, 0.0861126, 0.714687 
only, 0.0912807, 0.176667, 0.085386, 0.659334 
flow, 0.0980926, 0.0133333, 0.0847593, 0.119661 
30, 0.158038, 0.0733333, 0.0847048, 0.316951 
actuals, 0.0844687, 0, 0.0844687, 0 
have, 0.416894, 0.333333, 0.0835604, 0.44431 
that, 0.382834, 0.3, 0.0828338, 0.439346 
products, 0.0108992, 0.0933333, 0.0824342, 0.895434 
