!, 0.143052, 0.526667, 0.383615, 0.7864 
2000, 0.404632, 0.0266667, 0.377965, 0.0618287 
enron, 0.362398, 0, 0.362398, 0 
cc, 0.328338, 0.00333333, 0.325005, 0.0100501 
thanks, 0.36376, 0.0533333, 0.310427, 0.127869 
hpl, 0.302452, 0, 0.302452, 0 
your, 0.194823, 0.496667, 0.301844, 0.718256 
gas, 0.298365, 0.00333333, 0.295032, 0.0110486 
daren, 0.275204, 0, 0.275204, 0 
http, 0.0408719, 0.313333, 0.272461, 0.884609 
pm, 0.26703, 0.00333333, 0.263697, 0.0123291 
forwarded, 0.241144, 0.00333333, 0.237811, 0.0136345 
no, 0.099455, 0.333333, 0.233878, 0.770199 
please, 0.433243, 0.2, 0.233243, 0.315835 
attached, 0.239782, 0.0133333, 0.226449, 0.0526769 
on, 0.557221, 0.333333, 0.223887, 0.374299 
deal, 0.234332, 0.0133333, 0.220999, 0.053836 
ect, 0.22752, 0.00666667, 0.220854, 0.0284673 
hou, 0.220708, 0, 0.220708, 0 
for, 0.73842, 0.52, 0.21842, 0.413217 
am, 0.268392, 0.0533333, 0.215059, 0.165773 
more, 0.0585831, 0.27, 0.211417, 0.82171 
meter, 0.211172, 0, 0.211172, 0 
2001, 0.194823, 0.00666667, 0.188156, 0.0330869 
our, 0.132153, 0.316667, 0.184514, 0.705555 
know, 0.262943, 0.08, 0.182943, 0.233275 
corp, 0.209809, 0.0333333, 0.176476, 0.137094 
here, 0.0940054, 0.27, 0.175995, 0.741747 
let, 0.215259, 0.04, 0.175259, 0.156704 
me, 0.322888, 0.153333, 0.169555, 0.321979 
nom, 0.16485, 0, 0.16485, 0 
get, 0.125341, 0.286667, 0.161326, 0.695781 
be, 0.418256, 0.26, 0.158256, 0.383336 
www, 0.0340599, 0.19, 0.15594, 0.847987 
farmer, 0.155313, 0, 0.155313, 0 
all, 0.159401, 0.313333, 0.153933, 0.662811 
(, 0.429155, 0.276667, 0.152489, 0.391978 
now, 0.0722071, 0.216667, 0.14446, 0.750039 
questions, 0.155313, 0.0133333, 0.14198, 0.0790607 
mmbtu, 0.141689, 0, 0.141689, 0 
com, 0.160763, 0.3, 0.139237, 0.651094 
money, 0.00953678, 0.146667, 0.13713, 0.938946 
12, 0.178474, 0.0433333, 0.135141, 0.195365 
best, 0.0258856, 0.16, 0.134114, 0.860745 
if, 0.366485, 0.233333, 0.133152, 0.389007 
volume, 0.138965, 0.00666667, 0.132298, 0.0457777 
xls, 0.13079, 0, 0.13079, 0 
11, 0.178474, 0.05, 0.128474, 0.218843 
file, 0.144414, 0.02, 0.124414, 0.121644 
01, 0.163488, 0.04, 0.123488, 0.196572 
email, 0.0640327, 0.186667, 0.122634, 0.744584 
us, 0.0844687, 0.206667, 0.122198, 0.709865 
000, 0.215259, 0.0933333, 0.121926, 0.302449 
02, 0.121253, 0, 0.121253, 0 
will, 0.340599, 0.22, 0.120599, 0.392437 
need, 0.202997, 0.09, 0.112997, 0.30717 
from, 0.392371, 0.28, 0.112371, 0.416437 
free, 0.0395095, 0.15, 0.11049, 0.791517 
bob, 0.107629, 0, 0.107629, 0 
volumes, 0.107629, 0, 0.107629, 0 
by, 0.340599, 0.233333, 0.107266, 0.406552 
click, 0.027248, 0.133333, 0.106085, 0.830317 
should, 0.174387, 0.07, 0.104387, 0.286431 
03, 0.123978, 0.02, 0.103978, 0.13891 
$, 0.099455, 0.203333, 0.103878, 0.671536 
#, 0.19346, 0.09, 0.10346, 0.317505 
following, 0.126703, 0.0233333, 0.10337, 0.155518 
04, 0.111717, 0.01, 0.101717, 0.082158 
can, 0.202997, 0.303333, 0.100336, 0.599082 
save, 0.00817439, 0.106667, 0.0984923, 0.92882 
100, 0.0286104, 0.126667, 0.0980563, 0.815746 
prices, 0.0122616, 0.11, 0.0977384, 0.89971 
see, 0.220708, 0.123333, 0.0973751, 0.358484 
like, 0.0831063, 0.18, 0.0968937, 0.684134 
products, 0.0108992, 0.106667, 0.0957675, 0.907293 
only, 0.0858311, 0.18, 0.0941689, 0.677122 
sitara, 0.0940054, 0, 0.0940054, 0 
08, 0.10218, 0.01, 0.0921798, 0.0891426 
nomination, 0.0953678, 0.00333333, 0.0920345, 0.033772 
flow, 0.107629, 0.0166667, 0.0909628, 0.134088 
09, 0.100817, 0.01, 0.0908174, 0.0902385 
net, 0.0299728, 0.12, 0.0900272, 0.800145 
remove, 0.00681199, 0.0966667, 0.0898547, 0.93417 
special, 0.0122616, 0.1, 0.0877384, 0.890777 
prescription, 0, 0.0866667, 0.0866667, 1 
mary, 0.0926431, 0.00666667, 0.0859764, 0.0671301 
without, 0.0217984, 0.106667, 0.0848683, 0.830317 
other, 0.0667575, 0.15, 0.0832425, 0.692018 
have, 0.396458, 0.313333, 0.0831244, 0.441444 
month, 0.145777, 0.0633333, 0.0824432, 0.302871 
contract, 0.108992, 0.0266667, 0.0823252, 0.196572 
order, 0.0313351, 0.113333, 0.0819982, 0.7834 
one, 0.0980926, 0.18, 0.0819074, 0.647266 
texas, 0.0940054, 0.0133333, 0.0806721, 0.124217 
this, 0.43733, 0.356667, 0.080663, 0.449204 
stop, 0.00681199, 0.0866667, 0.0798547, 0.927128 
offer, 0.013624, 0.0933333, 0.0797094, 0.872622 
00, 0.175749, 0.0966667, 0.0790827, 0.354849 
high, 0.0177112, 0.0966667, 0.0789555, 0.845152 
over, 0.0585831, 0.136667, 0.0780836, 0.699958 
