enron, 0.397549, 0, 0.397549, 0 
2000, 0.410143, 0.0283333, 0.38181, 0.0646177 
!, 0.133424, 0.499167, 0.365743, 0.789083 
cc, 0.347175, 0.00416667, 0.343008, 0.0118593 
thanks, 0.367937, 0.055, 0.312937, 0.130043 
hpl, 0.301906, 0, 0.301906, 0 
gas, 0.303948, 0.0141667, 0.289782, 0.0445332 
your, 0.209326, 0.494167, 0.284841, 0.702447 
daren, 0.281824, 0, 0.281824, 0 
http, 0.0377808, 0.313333, 0.275553, 0.892397 
pm, 0.275357, 0.00833333, 0.267024, 0.0293747 
am, 0.31484, 0.0483333, 0.266507, 0.133086 
forwarded, 0.246426, 0.000833333, 0.245593, 0.00337028 
ect, 0.24064, 0.00166667, 0.238973, 0.00687834 
deal, 0.254595, 0.0175, 0.237095, 0.0643158 
hou, 0.232471, 0, 0.232471, 0 
attached, 0.239278, 0.00916667, 0.230112, 0.0368961 
on, 0.579306, 0.350833, 0.228472, 0.377184 
please, 0.427161, 0.211667, 0.215495, 0.331336 
here, 0.0830497, 0.295, 0.21195, 0.780321 
more, 0.0673928, 0.279167, 0.211774, 0.805538 
2001, 0.213751, 0.0025, 0.211251, 0.0115606 
meter, 0.210688, 0, 0.210688, 0 
no, 0.112321, 0.3225, 0.210179, 0.741684 
for, 0.760041, 0.554167, 0.205874, 0.421674 
me, 0.344452, 0.144167, 0.200285, 0.295049 
corp, 0.210347, 0.0183333, 0.192014, 0.0801701 
know, 0.267869, 0.0825, 0.185369, 0.235466 
let, 0.226685, 0.045, 0.181685, 0.165633 
(, 0.434649, 0.259167, 0.175483, 0.373538 
farmer, 0.171545, 0.0025, 0.169045, 0.0143641 
will, 0.367257, 0.205833, 0.161423, 0.359164 
01, 0.1855, 0.0291667, 0.156334, 0.135869 
nom, 0.156569, 0.000833333, 0.155736, 0.00529429 
questions, 0.167801, 0.0183333, 0.149468, 0.0984951 
our, 0.154867, 0.3025, 0.147633, 0.661394 
all, 0.173928, 0.315833, 0.141905, 0.644872 
mmbtu, 0.140572, 0, 0.140572, 0 
if, 0.374064, 0.236667, 0.137397, 0.387514 
www, 0.0306331, 0.1675, 0.136867, 0.845391 
xls, 0.136487, 0, 0.136487, 0 
see, 0.232811, 0.0975, 0.135311, 0.295176 
by, 0.360449, 0.226667, 0.133783, 0.386068 
email, 0.0571818, 0.19, 0.132818, 0.768665 
the, 0.726344, 0.594167, 0.132178, 0.449952 
11, 0.180395, 0.0483333, 0.132061, 0.211313 
volume, 0.141253, 0.01, 0.131253, 0.0661146 
best, 0.0265487, 0.156667, 0.130118, 0.855096 
com, 0.16678, 0.296667, 0.129887, 0.640131 
from, 0.40776, 0.279167, 0.128594, 0.406399 
file, 0.141593, 0.015, 0.126593, 0.0957898 
$, 0.109598, 0.235833, 0.126235, 0.682721 
000, 0.199796, 0.075, 0.124796, 0.27293 
volumes, 0.12015, 0, 0.12015, 0 
02, 0.136487, 0.0166667, 0.119821, 0.108823 
03, 0.13887, 0.0191667, 0.119703, 0.12128 
get, 0.135807, 0.254167, 0.11836, 0.651754 
10, 0.244724, 0.130833, 0.113891, 0.348371 
click, 0.0258679, 0.138333, 0.112465, 0.842462 
sitara, 0.110279, 0, 0.110279, 0 
online, 0.0187202, 0.128333, 0.109613, 0.872698 
only, 0.0891763, 0.198333, 0.109157, 0.689832 
be, 0.427842, 0.319167, 0.108675, 0.42726 
now, 0.0854323, 0.193333, 0.107901, 0.693534 
money, 0.012934, 0.120833, 0.107899, 0.90331 
contract, 0.121511, 0.0158333, 0.105678, 0.115282 
texas, 0.113002, 0.0075, 0.105502, 0.0622396 
04, 0.12015, 0.015, 0.10515, 0.110988 
09, 0.113683, 0.0108333, 0.102849, 0.0870035 
12, 0.167801, 0.065, 0.102801, 0.279208 
bob, 0.103131, 0.0025, 0.100631, 0.0236672 
re, 0.235534, 0.135, 0.100534, 0.364339 
following, 0.122532, 0.0225, 0.100032, 0.155138 
should, 0.192988, 0.0941667, 0.0988218, 0.32793 
flow, 0.107897, 0.01, 0.0978965, 0.0848201 
at, 0.371001, 0.274167, 0.096834, 0.424954 
#, 0.192988, 0.0991667, 0.0938218, 0.339432 
need, 0.206263, 0.114167, 0.0920961, 0.356293 
call, 0.130361, 0.0383333, 0.0920275, 0.227236 
free, 0.0432267, 0.134167, 0.09094, 0.756323 
08, 0.109258, 0.0183333, 0.0909247, 0.143688 
prices, 0.0132743, 0.104167, 0.0908923, 0.88697 
stop, 0.00782845, 0.0983333, 0.0905049, 0.926259 
robert, 0.099047, 0.00916667, 0.0898803, 0.084709 
have, 0.409122, 0.32, 0.0891219, 0.438884 
nomination, 0.0888359, 0.000833333, 0.0880026, 0.00929341 
month, 0.136828, 0.05, 0.0868278, 0.267626 
2004, 0.000340368, 0.0858333, 0.085493, 0.99605 
this, 0.461198, 0.376667, 0.0845314, 0.449555 
00, 0.174268, 0.0908333, 0.0834349, 0.342636 
us, 0.107216, 0.188333, 0.0811175, 0.637232 
save, 0.00987066, 0.0908333, 0.0809627, 0.901983 
06, 0.0878148, 0.0075, 0.0803148, 0.0786866 
30, 0.143635, 0.0641667, 0.0794685, 0.308788 
day, 0.150102, 0.0708333, 0.0792688, 0.320606 
05, 0.0987066, 0.02, 0.0787066, 0.168483 
31, 0.101089, 0.0225, 0.0785892, 0.182055 
one, 0.104833, 0.1825, 0.0776668, 0.635151 
link, 0.0170184, 0.0941667, 0.0771483, 0.846936 
daily, 0.0929204, 0.0158333, 0.077087, 0.145589 
