enron, 0.413206, 0, 0.413206, 0 
2000, 0.433628, 0.0233333, 0.410295, 0.0510619 
!, 0.146358, 0.531667, 0.385309, 0.784141 
cc, 0.36079, 0.01, 0.35079, 0.0269695 
hpl, 0.308373, 0, 0.308373, 0 
your, 0.213751, 0.52, 0.306249, 0.708687 
thanks, 0.352621, 0.0583333, 0.294287, 0.141946 
gas, 0.296801, 0.00833333, 0.288467, 0.0273104 
http, 0.0408441, 0.326667, 0.285823, 0.888863 
daren, 0.284547, 0, 0.284547, 0 
pm, 0.288632, 0.01, 0.278632, 0.0334861 
am, 0.322668, 0.045, 0.277668, 0.122393 
on, 0.584752, 0.325, 0.259752, 0.35724 
forwarded, 0.257999, 0.00166667, 0.256332, 0.00641852 
ect, 0.245065, 0, 0.245065, 0 
hou, 0.236215, 0, 0.236215, 0 
attached, 0.233492, 0.00333333, 0.230159, 0.0140751 
deal, 0.238938, 0.0183333, 0.220605, 0.0712607 
please, 0.430905, 0.211667, 0.219239, 0.329405 
here, 0.0850919, 0.301667, 0.216575, 0.779987 
2001, 0.217835, 0.00166667, 0.216169, 0.00759295 
no, 0.112321, 0.326667, 0.214345, 0.744136 
for, 0.75902, 0.55, 0.20902, 0.420162 
more, 0.066712, 0.271667, 0.204955, 0.802848 
corp, 0.21307, 0.0116667, 0.201403, 0.0519126 
meter, 0.198094, 0, 0.198094, 0 
me, 0.34241, 0.148333, 0.194076, 0.302263 
let, 0.226685, 0.0416667, 0.185018, 0.155269 
farmer, 0.174949, 0, 0.174949, 0 
know, 0.267529, 0.095, 0.172529, 0.262048 
(, 0.438393, 0.266667, 0.171727, 0.378218 
nom, 0.159973, 0, 0.159973, 0 
01, 0.191287, 0.0366667, 0.15462, 0.160852 
questions, 0.168822, 0.02, 0.148822, 0.10592 
mmbtu, 0.14772, 0, 0.14772, 0 
our, 0.164057, 0.31, 0.145943, 0.65393 
000, 0.202178, 0.0566667, 0.145512, 0.218921 
11, 0.181756, 0.0366667, 0.14509, 0.16787 
xls, 0.144997, 0, 0.144997, 0 
see, 0.24098, 0.0966667, 0.144314, 0.286295 
file, 0.149762, 0.01, 0.139762, 0.0625932 
02, 0.150442, 0.0166667, 0.133776, 0.0997352 
com, 0.172226, 0.305, 0.132774, 0.63911 
by, 0.37032, 0.238333, 0.131987, 0.391575 
03, 0.153165, 0.0216667, 0.131499, 0.123928 
from, 0.399592, 0.27, 0.129592, 0.403231 
best, 0.0319946, 0.16, 0.128005, 0.833357 
$, 0.106195, 0.23, 0.123805, 0.684127 
re, 0.247107, 0.123333, 0.123774, 0.332937 
will, 0.353302, 0.231667, 0.121635, 0.396033 
only, 0.100068, 0.221667, 0.121599, 0.688973 
www, 0.0340368, 0.155, 0.120963, 0.819946 
money, 0.0142954, 0.135, 0.120705, 0.904247 
email, 0.0639891, 0.183333, 0.119344, 0.741273 
all, 0.182437, 0.301667, 0.11923, 0.623145 
free, 0.0415248, 0.16, 0.118475, 0.793947 
12, 0.166099, 0.05, 0.116099, 0.231375 
get, 0.140912, 0.256667, 0.115754, 0.645574 
volume, 0.127297, 0.0133333, 0.113964, 0.0948109 
10, 0.24983, 0.138333, 0.111496, 0.356379 
if, 0.359428, 0.248333, 0.111095, 0.408603 
09, 0.123894, 0.0133333, 0.11056, 0.0971625 
volumes, 0.110279, 0, 0.110279, 0 
contract, 0.121171, 0.0116667, 0.109504, 0.0878266 
04, 0.125936, 0.0183333, 0.107603, 0.127077 
click, 0.0313138, 0.138333, 0.10702, 0.815418 
online, 0.0163376, 0.123333, 0.106996, 0.883028 
now, 0.0714772, 0.178333, 0.106856, 0.713874 
be, 0.424098, 0.318333, 0.105765, 0.428771 
texas, 0.108918, 0.005, 0.103918, 0.0438914 
any, 0.260041, 0.156667, 0.103374, 0.375963 
00, 0.179714, 0.0783333, 0.101381, 0.303562 
need, 0.200136, 0.1, 0.100136, 0.333182 
08, 0.114364, 0.0166667, 0.0976968, 0.127197 
should, 0.183118, 0.0883333, 0.0947844, 0.325412 
sitara, 0.0946222, 0, 0.0946222, 0 
call, 0.132743, 0.0383333, 0.09441, 0.224071 
flow, 0.106875, 0.0133333, 0.0935421, 0.110918 
following, 0.114364, 0.0216667, 0.0926968, 0.159278 
bob, 0.09258, 0, 0.09258, 0 
06, 0.0966644, 0.005, 0.0916644, 0.0491814 
#, 0.189925, 0.0983333, 0.0915918, 0.341129 
month, 0.136828, 0.0483333, 0.0884944, 0.261034 
30, 0.14772, 0.06, 0.0877195, 0.288851 
713, 0.0878148, 0.00166667, 0.0861482, 0.0186258 
nomination, 0.0857726, 0, 0.0857726, 0 
07, 0.0946222, 0.01, 0.0846222, 0.095582 
05, 0.10143, 0.0183333, 0.0830962, 0.15308 
day, 0.143635, 0.0616667, 0.0819685, 0.300371 
remove, 0.00476515, 0.0866667, 0.0819015, 0.947883 
production, 0.0884956, 0.00666667, 0.0818289, 0.0700558 
actuals, 0.0816882, 0, 0.0816882, 0 
2004, 0, 0.0816667, 0.0816667, 1 
robert, 0.089857, 0.00833333, 0.0815237, 0.0848691 
site, 0.0122532, 0.0933333, 0.0810801, 0.883951 
net, 0.0347175, 0.115, 0.0802825, 0.768113 
ticket, 0.0844112, 0.005, 0.0794112, 0.0559214 
31, 0.100749, 0.0216667, 0.0790821, 0.176993 
daily, 0.0884956, 0.01, 0.0784956, 0.101527 
mary, 0.0850919, 0.00666667, 0.0784252, 0.0726544 
